,0
T,27.32551067753226
E,0.6036250614285201
dataamount,4580740.0
a,8.0
gamma,0.0
T_calculate_max,27.180611462078687
T_calculate_min,14.021286292049131
T_transmit_max,0.0776083926084976
T_transmit_min,0.025490687346741977
E_calculate_max,0.08462766427406783
E_calculate_min,0.03591439993287541
E_transmit_max,0.0077608392608497605
E_transmit_min,0.002549068734674198
