,0
T,1.40287326474557
E,0.05593732595302178
dataamount,3395967.146028176
a,10.0
gamma,232.84267646453074
T_calculate_max,1.2585665812399645
T_calculate_min,0.45711781332015683
T_transmit_max,0.07008351607393884
T_transmit_min,0.015493962777220037
E_calculate_max,0.003591108410262957
E_calculate_min,0.0011309341462885372
E_transmit_max,0.007008351607393885
E_transmit_min,0.0015493962777220038
