,0
T,8.076137347002089
E,0.007965732592702513
dataamount,992748.844164948
a,3.0
gamma,249.8552363287483
T_calculate_max,1.728186026792072
T_calculate_min,0.8982023289314572
T_transmit_max,0.001617369647639699
T_transmit_min,0.0010817978703983172
E_calculate_max,0.002625017574607809
E_calculate_min,0.00236348522513954
E_transmit_max,0.0001617369647639699
E_transmit_min,0.00010817978703983173
