,0
T,30.110477944262172
E,0.6010902900572103
dataamount,4122666.0
a,8.0
gamma,0.0
T_calculate_max,29.965578728808598
T_calculate_min,15.719136595777263
T_transmit_max,0.0776083926084976
T_transmit_min,0.025490687346741977
E_calculate_max,0.09487530507525495
E_calculate_min,0.040263307270201776
E_transmit_max,0.0077608392608497605
E_transmit_min,0.002549068734674198
