,0
T,9.881287098790597
E,0.023594662947264932
dataamount,3663025.833644724
a,10.0
gamma,180.35779770546614
T_calculate_max,1.0809673346980035
T_calculate_min,0.45560414634178154
T_transmit_max,0.001966490888086663
T_transmit_min,0.0011865614544172905
E_calculate_max,0.0032850010302989006
E_calculate_min,0.0012290341076988474
E_transmit_max,0.00019664908880866628
E_transmit_min,0.00011865614544172905
