,0
T,25.80112328693007
E,0.023461727361591436
dataamount,1583168.269160643
a,10.0
gamma,185.50478798589913
T_calculate_max,1.2342334499033643
T_calculate_min,0.6271299826232795
T_transmit_max,0.001138133261073741
T_transmit_min,0.0003463864354038914
E_calculate_max,0.004119769030734144
E_calculate_min,0.0010120512701483951
E_transmit_max,0.0001138133261073741
E_transmit_min,3.463864354038914e-05
