,0
T,8.736270051325173
E,0.021436557217247198
dataamount,3263696.481159068
a,10.0
gamma,258.83774845037027
T_calculate_max,0.9623573018085885
T_calculate_min,0.4222512813848757
T_transmit_max,0.0017092384993986625
T_transmit_min,0.0010635538611754082
E_calculate_max,0.003248247088846069
E_calculate_min,0.0012593711617679404
E_transmit_max,0.00017092384993986625
E_transmit_min,0.00010635538611754082
